doctor_id,doctor_id,title,name,city1,city2,region,specialization,reviews,telemedicine,price
741,757041,Dra.,Juliana Pessoa,Belo Horizonte,belo-horizonte,minas-gerais-mg,otorrino,39.0,1,400.0
742,161371,Dra.,Maria Madalena Peres Azevedo,Uberaba,uberaba,minas-gerais-mg,pediatra,63.0,0,100.0
743,724695,,Rachel Castanheira,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,25.0,1,130.0
744,86035,Dr.,Fábio Sanglard,Manhuaçu,manhuacu,minas-gerais-mg,psiquiatra,209.0,1,440.0
745,280192,Dra.,Bruna Vieira Andrade,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,59.0,1,470.0
746,769810,Dr.,Jean Carlo Cristofoli Flamia,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,5.0,1,350.0
747,688766,,Caroline Haddad Vilela Machado,Itajubá,itajuba,minas-gerais-mg,terapeuta-ocupacional,0.0,0,80.0
748,762199,Dra.,Laís Japiassú,Lagoa Santa,lagoa-santa,minas-gerais-mg,alergista,0.0,0,300.0
749,636978,Dra.,Mariana Nogueira Machado,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-da-mao,7.0,1,300.0
750,225540,Dra.,Cynthia Gouvea,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-vascular,9.0,1,400.0
751,771983,Dra.,Luiza Rogerio,Belo Horizonte,belo-horizonte,minas-gerais-mg,coloproctologista,23.0,0,200.0
752,435189,Dr.,Luiz Alberto Pôrto,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,384.0,1,300.0
753,668719,Dra.,Nadine Márcia De Faria,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,82.0,0,300.0
754,769692,Dra.,Isabela Lemos,Conselheiro Lafaiete,conselheiro-lafaiete,minas-gerais-mg,endocrinologista,39.0,1,300.0
755,765231,Dra.,Gabriela Milagres,Belo Horizonte,belo-horizonte,minas-gerais-mg,endocrinologista,32.0,1,300.0
756,208950,Dr.,Cristiano Leite Praça Filho,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,135.0,1,80.0
757,520964,Dra.,Regina Zago,Uberaba,uberaba,minas-gerais-mg,dentista,56.0,0,70.0
758,368957,Dr.,Fabrício Bride Soares,Coronel Fabriciano,coronel-fabriciano,minas-gerais-mg,endoscopista,53.0,0,200.0
759,543925,Dr.,Geraldo Miranda,Belo Horizonte,belo-horizonte,minas-gerais-mg,endoscopista,18.0,0,200.0
760,773452,,Liliane Marise Trad Lopes,Belo Horizonte,belo-horizonte,minas-gerais-mg,enfermeiro,0.0,0,120.0
761,291824,Dr.,Thiago Ildefonso Dornellas Torres,Nova Lima,nova-lima,minas-gerais-mg,ortopedista-traumatologista,8.0,1,350.0
762,763763,Dr.,Lucas Marques Rodrigues,Itaúna,itauna,minas-gerais-mg,gastroenterologista,13.0,1,350.0
763,31242,Dr.,Frederico Vilanova Monken,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,387.0,1,400.0
764,358749,Dr.,Daurio Silva Raia,Divinópolis,divinopolis,minas-gerais-mg,hematologista,13.0,0,350.0
765,767645,Dra.,Ana Luiza Marzano De Assis,Betim,betim,minas-gerais-mg,homeopata,3.0,0,300.0
766,404856,Dr.,Lucas Lima De Carvalho,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,3.0,0,350.0
767,660860,Dra.,Marina Costa Leite,Belo Horizonte,belo-horizonte,minas-gerais-mg,medico-clinico-geral,27.0,1,300.0
768,327996,Dr.,Olavo Cesar Sales,Sete Lagoas,sete-lagoas,minas-gerais-mg,medico-clinico-geral,78.0,0,200.0
769,749790,Dra.,Thaís Mérici,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,47.0,1,350.0
770,272863,Dr.,Octaviano Cruz,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutrologo,51.0,0,400.0
771,340789,Dr.,Romero Iago Freitas Mendes,Montes Claros,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,35.0,0,300.0
772,770562,Dra.,Gabriela Patrus Ananias De Assis Pires,Belo Horizonte,belo-horizonte,minas-gerais-mg,pneumologista,0.0,1,250.0
773,733888,Dra.,Patrícia Leite Botelho,Paracatu,paracatu,minas-gerais-mg,pneumologista,107.0,0,300.0
774,320190,,Claudia Manrique,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,26.0,1,240.0
775,727428,Dr.,Vinícius Oliveira,Lavras,lavras,minas-gerais-mg,fisioterapeuta,0.0,0,60.0
776,713436,Dr.,Paulo Henrique Santiago,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,88.0,0,300.0
777,51943,Dr.,Luis Alpino Prandini De Assis,João Monlevade,joao-monlevade,minas-gerais-mg,cirurgiao-de-cabeca-e-pescoco,101.0,0,50.0
778,530915,Dra.,Marcella Rodrigues Costa Simões,Divinópolis,divinopolis,minas-gerais-mg,cirurgiao-da-mao,28.0,0,400.0
779,380735,Dr.,Felipe Hurtado Patrus Ananias,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,275.0,0,350.0
780,752781,Dra.,Maisa Malheiros,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,114.0,0,200.0
781,769178,,Francina Carneiro Da Rocha Aguiar,Muriaé,muriae,minas-gerais-mg,enfermeiro,0.0,0,50.0
782,720848,Dra.,Ludmilla Garcia Lacerda Dornellas,Belo Horizonte,belo-horizonte,minas-gerais-mg,especialista-em-dor,118.0,0,380.0
783,5100,,Vanda Alves,Nova Lima,nova-lima,minas-gerais-mg,fonoaudiologo,5.0,0,180.0
784,722610,Dra.,Tatiane Alves Barbosa,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,22.0,0,100.0
785,774630,Dra.,Andresa Girardello,Paracatu,paracatu,minas-gerais-mg,generalista,3.0,1,150.0
786,61908,Dra.,Simone Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,37.0,0,380.0
787,668477,Dr.,Mateus Martins Marcatti,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,31.0,0,200.0
788,711418,,Anna Beatriz Maglioni,Itajubá,itajuba,minas-gerais-mg,nutricionista,15.0,1,250.0
789,368226,Dr.,Lucio Herculano Galvão Dantas,Contagem,belo-horizonte,minas-gerais-mg,oftalmologista,325.0,1,360.0
790,758348,,Tamara Magalhães,Contagem,contagem,minas-gerais-mg,ortodontista,0.0,0,250.0
791,497751,,Renato Martins Ferreira,Divinópolis,divinopolis,minas-gerais-mg,psicologo,85.0,1,130.0
792,684728,,Geraldina Ribeiro Matos,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,8.0,0,100.0
793,362847,Dra.,Renata Henriques De Azevedo,Juiz de Fora,juiz-de-fora,minas-gerais-mg,reumatologista,15.0,0,400.0
794,73064,Dr.,Gustavo Gomes Resende,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,79.0,1,600.0
795,420651,,Enylda Motta,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,3.0,1,200.0
796,701177,Dr.,Octavio Viscardi Filho,Juiz de Fora,juiz-de-fora,minas-gerais-mg,psiquiatra,11.0,0,200.0
797,766527,,Walid Maluf,Perdões,perdoes,minas-gerais-mg,psicologo,3.0,1,60.0
798,392679,Dr.,Leonardo De Souza Alves,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,339.0,0,700.0
799,148902,Dra.,Mallirra Colares Macedo,Montes Claros,montes-claros,minas-gerais-mg,alergista,28.0,0,300.0
800,47201,Dra.,Angela Lamego De Barros Costa,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,89.0,0,250.0
801,332417,Dra.,Veruska Tavares Terra Martins Da Silva,Uberlândia,uberlandia,minas-gerais-mg,cirurgiao-de-cabeca-e-pescoco,16.0,0,80.0
802,745398,Dra.,Mariangela Latini De Miranda,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,43.0,1,150.0
803,518530,Dra.,Kaline Nobre,Uberlândia,uberlandia,minas-gerais-mg,gastroenterologista,137.0,0,250.0
804,737739,Dra.,Ana Carolina Pimenta,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,27.0,0,300.0
805,690732,Dra.,Bárbara Arantes,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,250.0
806,778046,Dra.,Priscila Ferreira,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,9.0,0,200.0
807,771934,Dra.,Mariana Rocha,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,34.0,1,300.0
808,691755,Dra.,Laíssa Nascimento Bernardes Souza,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,37.0,1,180.0
809,734432,Dr.,Carlos Nogueira,Cláudio,belo-horizonte,minas-gerais-mg,medico-do-esporte,51.0,0,400.0
810,337674,Dra.,Ludmila Pizzigatti Monteiro Barbosa,Carmo do Cajuru,divinopolis,minas-gerais-mg,pediatra,218.0,0,300.0
811,757569,Dra.,Paula Paiva,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,16.0,1,120.0
812,708350,Dra.,Jiciléia Oliveira,Belo Horizonte,taboao-da-serra,minas-gerais-mg,psicologo,111.0,1,180.0
813,692813,Dra.,Daniela Caetano,Uberlândia,uberlandia,minas-gerais-mg,psicanalista,1.0,1,250.0
814,75886,Dr.,Carlos Henrique Oliveira De Matos,Belo Horizonte,belo-horizonte,minas-gerais-mg,urologista,131.0,0,350.0
815,211031,Dr.,Alberto Gannam,Campanha,sao-lourenco,minas-gerais-mg,alergista,18.0,0,350.0
816,741593,Dr.,Grisson De Lellis,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,22.0,1,350.0
817,775375,Dr.,Ricardo Martins,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,7.0,0,500.0
818,657679,Dra.,Natalia Segheto,Juiz de Fora,juiz-de-fora,minas-gerais-mg,endocrinologista,238.0,0,150.0
819,340617,Dra.,Daniella Nassau,Montes Claros,montes-claros,minas-gerais-mg,endocrinologista,24.0,1,350.0
820,315950,Dra.,Elvi Cristina Rojas Fonseca,Uberaba,uberaba,minas-gerais-mg,endocrinologista,1.0,0,150.0
821,325967,Dr.,Rodrigo Reis Abrita .,Juiz de Fora,juiz-de-fora,minas-gerais-mg,nefrologista,13.0,0,300.0
822,204505,Dr.,Marcelo Mendes De Freitas Lemos,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,226.0,0,400.0
823,757394,Dr.,Hugo Leonardo Vieira Mendes,Montes Claros,montes-claros,minas-gerais-mg,ortopedista-traumatologista,27.0,0,300.0
824,779157,Dra.,Ana Luiza Diniz Durães Pereira,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,2.0,0,450.0
825,148549,,Carmen Bitarães Coutinho Alves,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,40.0,1,250.0
826,13051,Dr.,Weverton Margotto,Ipatinga,ipatinga,minas-gerais-mg,psiquiatra,91.0,1,400.0
827,691596,Dra.,Marcelle Yumi Yaegaschi,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,99.0,0,550.0
828,494908,Dra.,Michelle Abu Kamel,Belo Horizonte,belo-horizonte,minas-gerais-mg,reumatologista,40.0,0,350.0
829,418193,Dra.,Corina Toscano Sad,Belo Horizonte,belo-horizonte,minas-gerais-mg,alergista,13.0,0,250.0
830,62245,Dr.,Marcio Luiz De Sousa .,Juiz de Fora,juiz-de-fora,minas-gerais-mg,angiologista,16.0,0,350.0
831,663548,Dr.,Henrique Gontijo Chamon,Ipatinga,ipatinga,minas-gerais-mg,cirurgiao-da-mao,5.0,0,300.0
832,257248,Dr.,Rui Lopes Filho,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,5.0,1,250.0
833,258386,Dr.,Rogério Silvestre Matoso,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,19.0,1,400.0
834,770183,Dra.,Nathália Chebli,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,22.0,1,150.0
835,249331,Dra.,Angélica Prado,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,85.0,0,300.0
836,517760,Dra.,Lívia Kahey,Belo Horizonte,belo-horizonte,minas-gerais-mg,especialista-em-medicina-estetica,5.0,0,300.0
837,746314,Dra.,Paula Nunes Cordeiro,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,131.0,1,150.0
838,483686,Dr.,Alexandre Carvalho Pinto Coelho,Belo Horizonte,belo-horizonte,minas-gerais-mg,nefrologista,94.0,0,550.0
839,365141,Dr.,Fabrício Augusto Marques Barbosa,Belo Horizonte,belo-horizonte,minas-gerais-mg,nefrologista,24.0,0,450.0
840,777760,Dra.,Jacqueline Gomes Da Silveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista,5.0,0,350.0
841,748451,Dr.,Felipe De Carvalho Moreira,Juiz de Fora,juiz-de-fora,minas-gerais-mg,nutrologo,1.0,0,350.0
842,447104,Dr.,Marcus Vinicius De Oliveira Freitas,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,113.0,1,160.0
843,770601,,Douglas Couto,Bom Despacho,bom-despacho,minas-gerais-mg,psicologo,18.0,1,140.0
844,775622,,Pedro Meireles Ganime,Belo Horizonte,araxa,minas-gerais-mg,psicologo,8.0,1,120.0
845,573866,,Natália Paiva Castro Alves,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,10.0,1,100.0
846,776807,Dra.,Maria Angélica Rios,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,17.0,1,400.0
847,530560,Dr.,Pedro Rezende Tanajura,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,20.0,1,400.0
848,336010,Dr.,Bruno Reis Alvim,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,69.0,1,350.0
849,682821,,Karina Naves Henriques,Lavras,lavras,minas-gerais-mg,terapeuta-ocupacional,0.0,0,80.0
850,689326,Dr.,Rogerio Vaz De Melo Junior,Monte Carmelo,uberlandia,minas-gerais-mg,mastologista,40.0,1,250.0
851,238714,Dra.,Luciana De Carvalho Azevedo,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,14.0,0,150.0
852,425381,Dr.,Rodrigo Daniel De Souza,Juiz de Fora,juiz-de-fora,minas-gerais-mg,infectologista,2.0,0,300.0
853,364773,Dra.,Marina Ayres Delgado,Belo Horizonte,belo-horizonte,minas-gerais-mg,anestesiologista,2.0,0,100.0
854,751514,Dra.,Victoria Pereira De Lima,Sete Lagoas,sete-lagoas,minas-gerais-mg,cardiologista,76.0,0,400.0
855,713868,Dra.,Rafaella Costa,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,53.0,1,250.0
856,18373,Dr.,Marcelo Sales Zanforlim Dias,Barão de Cocais,barao-de-cocais,minas-gerais-mg,dentista,62.0,0,150.0
857,748898,Dra.,Layce Teixeira,Belo Horizonte,belo-horizonte,minas-gerais-mg,endoscopista,10.0,0,300.0
858,769724,Dra.,Bárbara Mares Porto,Belo Horizonte,belo-horizonte,minas-gerais-mg,especialista-em-clinica-medica,9.0,0,250.0
859,234154,Dra.,Melissa De Andrade Dutra,Manhuaçu,manhuacu,minas-gerais-mg,medico-clinico-geral,66.0,0,380.0
860,722262,Dr.,Sandro Nani Cesarino,Campanha,campanha,minas-gerais-mg,especialista-em-diagnostico-por-imagem,0.0,0,550.0
861,779171,Dra.,Marina Barbosa Mendes,Belo Horizonte,belo-horizonte,minas-gerais-mg,fisioterapeuta,0.0,0,400.0
862,367379,Dra.,Giselle Barandier,Juiz de Fora,juiz-de-fora,minas-gerais-mg,ginecologista,334.0,1,300.0
863,650936,Dr.,Kleber Rangel,Divinópolis,divinopolis,minas-gerais-mg,ortopedista-traumatologista,53.0,0,400.0
864,216013,Dr.,Lorena Xavier Costa Brzezinski,Belo Horizonte,curitiba,minas-gerais-mg,pediatra,6.0,0,230.0
865,740722,Dra.,Liliane Neto Generoso,Belo Horizonte,belo-horizonte,minas-gerais-mg,pneumologista,16.0,0,300.0
866,675991,Dra.,Nubia Cristina Dos Santos Goncalves,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,19.0,0,300.0
867,741788,,Sonia L. Ferreira,Contagem,betim,minas-gerais-mg,psicologo,33.0,1,115.0
868,486223,,Cláudia Soares,Uberlândia,uberlandia,minas-gerais-mg,psicologo,38.0,1,250.0
869,447058,Dr.,Bruno Caetano Vieira,Uberlândia,uberlandia,minas-gerais-mg,psiquiatra,171.0,1,650.0
870,518000,Dra.,Heloise Marie Irene Delavenne Garcia,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,186.0,1,430.0
871,427641,Dra.,Priscilla Soares Dos Santos Ladeia,Divinópolis,divinopolis,minas-gerais-mg,psiquiatra,156.0,1,300.0
872,734255,Dr.,Thiago Ottoni Bamberg,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,19.0,0,300.0
873,712449,Dr.,Rodrigo Prinz,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,73.0,1,400.0
874,749240,,Taís Machado,Divinópolis,divinopolis,minas-gerais-mg,sexologo,1.0,0,80.0
875,106813,Dr.,Humberto De Mendonca Gurgel,Belo Horizonte,tres-pontas,minas-gerais-mg,cardiologista,32.0,0,490.0
876,260942,Dr.,Ernani Furletti Lages,Belo Horizonte,belo-horizonte,minas-gerais-mg,cardiologista,36.0,1,300.0
877,746564,Dr.,Aécio Abner Campos,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-buco-maxilo-facial,36.0,0,150.0
878,264516,Dr.,Rodrigo Carvalho Pinto Coelho,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-buco-maxilo-facial,8.0,1,150.0
879,292904,Dr.,Vinicio Marques Martins,Uberlândia,uberlandia,minas-gerais-mg,coloproctologista,24.0,1,250.0
880,4617,Dra.,Valéria Azevedo Junqueira,São João del Rei,sao-joao-del-rei,minas-gerais-mg,dermatologista,23.0,0,330.0
881,771635,Dr.,Lucas Paiva Lamounier Vieira,Belo Horizonte,belo-horizonte,minas-gerais-mg,dentista,12.0,0,150.0
882,734214,Dra.,Larissa Rodrigues Freesz,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-geral,6.0,0,200.0
883,462426,Dra.,Ana Luísa Galizzi,Belo Horizonte,belo-horizonte,minas-gerais-mg,dermatologista,68.0,0,250.0
884,274635,Dra.,Juliana Monteiro De Castro Mendes .,Juiz de Fora,juiz-de-fora,minas-gerais-mg,gastroenterologista,14.0,0,250.0
885,713859,Dra.,Caroline Naback Duclou,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,151.0,1,150.0
886,278811,Dr.,José Renato Andrade Filho,Diamantina,diamantina,minas-gerais-mg,medico-clinico-geral,12.0,0,300.0
887,142507,Dr.,Celso Furtado De Azevedo Filho,Belo Horizonte,belo-horizonte,minas-gerais-mg,ortopedista-traumatologista,5.0,0,150.0
888,180157,Dra.,Luciane Baptista Da Silva Rodrigues,Timóteo,timoteo,minas-gerais-mg,neurologista,205.0,0,350.0
889,775781,Dra.,Camila Silveira,Belo Horizonte,belo-horizonte,minas-gerais-mg,nutricionista,21.0,1,230.0
890,725378,Dra.,Victória Gontijo,Belo Horizonte,belo-horizonte,minas-gerais-mg,oftalmologista,14.0,0,300.0
891,297094,Dra.,Denise Ferraz Costa,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,78.0,1,250.0
892,772371,Dra.,Agatha A. Aguiar,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,15.0,0,198.0
893,766430,,Marcia Meirelles Ferreira,Caxambu,niteroi,minas-gerais-mg,psicologo,27.0,1,180.0
894,162275,Dra.,Luciana Marteletto,Contagem,contagem,minas-gerais-mg,psicologo,73.0,0,130.0
895,767637,Dr.,Thiérry Vinícius Flores Silva,Montes Claros,montes-claros,minas-gerais-mg,urologista,72.0,1,300.0
896,447492,Dr.,Edson Henrique Gabriel Nascimento,Oliveira,belo-horizonte,minas-gerais-mg,urologista,477.0,0,400.0
897,365062,Dr.,Gustavo Costa Franklin Dos Reis,Nova Lima,nova-lima,minas-gerais-mg,angiologista,32.0,0,600.0
898,532907,Dr.,Marcelo De Paula Capanema,Uberlândia,uberlandia,minas-gerais-mg,cirurgiao-do-aparelho-digestivo,76.0,0,300.0
899,692102,Dra.,Nathalia Dobal Salgado,Juiz de Fora,juiz-de-fora,minas-gerais-mg,cirurgiao-plastico,32.0,1,250.0
900,775619,Dra.,Carolina Guimaraes,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,42.0,0,300.0
901,738254,Dr.,Gustavo Rodrigues Da Cunha,Uberaba,uberaba,minas-gerais-mg,medico-do-trabalho,0.0,0,50.0
902,756379,Prof.,Maria Luisa De Oliveira Salomon,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,3.0,1,250.0
903,777102,,Ivamara Pereira,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,4.0,0,100.0
904,736296,,Nícolas Augusto Coelho Braga,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,28.0,0,250.0
905,749038,Dra.,Gisela Alves Araújo,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,23.0,0,600.0
906,770763,Dr.,Marcelo Maciel,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,26.0,1,350.0
907,483792,Dr.,Ibsen Carvalho Guimarães,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,66.0,0,340.0
908,408807,Dr.,Matheus Resende Marciano Rosa,Varginha,varginha,minas-gerais-mg,urologista,60.0,1,350.0
909,746845,Dra.,Anna Glória Fonseca Teodoro,Uberaba,uberaba,minas-gerais-mg,anestesiologista,0.0,0,200.0
910,770158,Dr.,Guilherme De Queiroz Silva,Uberlândia,uberlandia,minas-gerais-mg,cardiologista,11.0,0,350.0
911,98381,Dr.,Fernando Rodrigues,Igarapé,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,34.0,1,400.0
912,247814,Dr.,Joao Baptista De Paula Fraga,Juiz de Fora,juiz-de-fora,minas-gerais-mg,coloproctologista,26.0,0,200.0
913,692147,Dra.,Fernanda Botta,Uberaba,uberaba,minas-gerais-mg,geriatra,67.0,0,250.0
914,151453,Dra.,Juliana Silva Dias,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,14.0,0,300.0
915,497074,Dr.,Flavio Vale Pinelli Nogueira,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurocirurgiao,101.0,0,300.0
916,697622,Dr.,Marcus Gualberto De Oliveira Júnior,Belo Horizonte,belo-horizonte,minas-gerais-mg,neurologista,21.0,0,350.0
917,744270,Dra.,Anna Cecília Castro E Abreu,Montes Claros,pocos-de-caldas,minas-gerais-mg,medico-clinico-geral,28.0,0,300.0
918,120962,Dra.,Thais De Melo Passarini,Nova Lima,belo-horizonte,minas-gerais-mg,oncologista,9.0,0,250.0
919,359637,Dra.,Beatriz Adriane Gonçalves,Belo Horizonte,belo-horizonte,minas-gerais-mg,pediatra,158.0,1,300.0
920,637426,Dra.,Steffania Coelho,Ipatinga,ipatinga,minas-gerais-mg,psicologo,51.0,1,150.0
921,770235,,Gabriela Sales Damasceno,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,4.0,1,120.0
922,741206,,Mariana Ozório,Belo Horizonte,belo-horizonte,minas-gerais-mg,psicologo,17.0,1,140.0
923,690758,Dr.,Vinicius Rocha,Belo Horizonte,belo-horizonte,minas-gerais-mg,psiquiatra,27.0,1,500.0
924,524353,,Rayana Ribeiro,Uberlândia,uberlandia,minas-gerais-mg,sexologo,0.0,0,150.0
925,760560,Dr.,Ramon Luiz Moreira,Belo Horizonte,belo-horizonte,minas-gerais-mg,sexologo,0.0,0,350.0
926,451099,Dr.,Rafael Macedo Mustafé,Uberlândia,uberlandia,minas-gerais-mg,cardiologista,92.0,1,350.0
927,775376,Dr.,Kayo Teodorak,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,5.0,0,400.0
928,775379,Dr.,Rodolfo Soares,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,3.0,0,400.0
929,737493,Dr.,Henrique De Andrade Ferreira Pinto,Santa Luzia,santa-luzia,minas-gerais-mg,coloproctologista,20.0,1,250.0
930,488606,Dra.,Cláudia Caciquinho Vieira,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,4.0,0,400.0
931,370509,Dra.,Juliana Elias Duarte,Belo Horizonte,belo-horizonte,minas-gerais-mg,geriatra,12.0,0,600.0
932,507225,Dr.,Thiago Souza Capatti,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,5.0,0,450.0
933,207374,Dra.,Tatiana Moreira Clementino,Divinópolis,divinopolis,minas-gerais-mg,medico-clinico-geral,0.0,0,400.0
934,245772,Dra.,Darclée Antunes Maciel,Montes Claros,montes-claros,minas-gerais-mg,neurologista,25.0,1,400.0
935,277870,Dr.,Pedro Bastos G. De Almeida .,Juiz de Fora,juiz-de-fora,minas-gerais-mg,urologista,100.0,0,250.0
936,603651,Dr.,Ricardo Antônio De Pádua Gandra,Sete Lagoas,sete-lagoas,minas-gerais-mg,urologista,27.0,1,400.0
937,688873,Dra.,Débora Jardim Vieira,Belo Horizonte,belo-horizonte,minas-gerais-mg,mastologista,3.0,0,250.0
938,514264,Dra.,Paula Clarke,Belo Horizonte,belo-horizonte,minas-gerais-mg,mastologista,10.0,0,200.0
939,503069,Dra.,Paula Silva De Abreu Moraes,Belo Horizonte,belo-horizonte,minas-gerais-mg,alergista,3.0,0,500.0
940,32565,Dra.,Maria Luiza Cavalieri,Belo Horizonte,belo-horizonte,minas-gerais-mg,angiologista,34.0,0,400.0
941,418195,Dr.,Moacir Alexandre Xavier Nunes,Belo Horizonte,belo-horizonte,minas-gerais-mg,cirurgiao-plastico,91.0,1,300.0
942,661996,Dr.,Belmiro Rodrigues Silva Jr.,Montes Claros,montes-claros,minas-gerais-mg,dentista,3.0,0,150.0
